time,velocity,filteredVelocity,acceleration,output,target

started sylib daemon
3939,2397.195104,2352.600798,2.648407,8968.906008
3959,2384.968650,2360.520559,-1.341269,8929.307206
3979,2328.296610,2363.264391,-2.073730,8915.588044
3999,2323.520706,2357.785074,0.719123,8942.984631
4019,2330.065492,2348.549552,0.239485,8989.162242
4039,2360.439568,2345.284686,2.899205,9005.486569
4059,2386.825422,2349.299280,0.965505,8985.413598
4079,2373.380018,2356.409496,-0.491991,8949.862519
4099,2354.805122,2360.786647,-1.573570,8927.976763
4119,2318.251428,2357.050653,-1.337564,8946.656734
4139,2297.103201,2346.835457,0.066788,8997.732714
4159,2316.822932,2335.884820,1.917699,9052.485900
4179,2351.316436,2331.519374,1.890950,9074.313130
4199,2390.460840,2337.763562,1.201079,9043.092191
4219,2352.750730,2345.734493,-2.444851,9003.237534
4239,2310.336089,2347.214145,-1.301421,8995.839274
4259,2347.405422,2343.949902,2.425190,9012.160491
4279,2344.314361,2340.864931,-1.382625,9027.585344
4299,2354.063196,2343.105452,1.586907,9016.382741
4319,2372.420829,2347.173816,-0.724509,8996.040919
4339,2349.215932,2350.521671,-1.999783,8979.301643
4359,2317.867186,2349.165170,-2.249664,8986.084150
4379,2284.922717,2339.415619,-2.298626,9034.831905
4399,2284.967997,2326.090933,0.346572,9101.455334
4419,2341.600425,2319.163653,2.883480,9136.091733
4439,2431.154515,2329.014557,5.987645,9086.837213
4459,2391.183968,2346.610190,-4.133822,8998.859049
4479,2312.638033,2356.027133,-2.130878,8951.774335
4499,2330.464979,2352.518993,0.483628,8969.315034
4519,2312.012090,2342.163295,-2.025339,9021.093524
4539,2322.588559,2335.914307,1.811659,9052.338467
4559,2438.907878,2342.340015,4.680363,9020.209927
4579,2428.761601,2358.438010,-4.849446,8939.719949
4599,2341.215263,2371.606607,-6.949237,8873.876964
4619,2284.788715,2365.424625,-3.055528,8904.786875
4639,2278.915037,2346.097238,-1.542197,9001.423812
4659,2295.868568,2327.968066,0.520190,9092.069669
4679,2352.794338,2322.077646,1.746670,9121.521768
4699,2409.328641,2331.054352,3.022439,9076.638238
4719,2463.655446,2354.138047,0.379144,8961.219766
4739,2356.738130,2370.696633,-7.143917,8878.426836
4759,2337.919318,2375.087643,-0.577423,8856.471786
4779,2315.653704,2363.361350,-1.970963,8915.103250
4799,2321.645437,2351.652945,1.471627,8973.645275
4819,2376.423330,2347.357062,2.968547,8995.124692
4839,2378.051147,2350.649943,-0.834317,8978.660285
4859,2334.128192,2354.254960,-2.501101,8960.635199
4879,2289.132982,2348.078472,-1.646455,8991.517640
4899,2280.110468,2333.954930,1.457614,9062.135348
4919,2329.706088,2323.568451,2.708673,9114.067743
4939,2457.385271,2333.097916,5.565890,9066.420420
4959,2473.884316,2359.068541,-2.971798,8936.567294
4979,2388.275478,2383.147979,-4.026461,8816.170106
4999,2351.630393,2389.403585,-1.340909,8784.892074
5019,2325.329443,2378.982510,-1.856280,8836.997452
5039,2308.435316,2363.687757,-0.618186,8913.471216
5059,2307.508248,2348.581430,0.264038,8989.002851
5079,2376.608858,2343.107001,2.528514,9016.374996
5099,2394.383486,2347.874901,-2.031240,8992.535497
5119,2341.016122,2354.612430,-4.634452,8958.847848
5139,2271.906059,2348.828701,-2.826820,8987.766494
5159,2267.864103,2332.080091,-0.130733,9071.509546
5179,2310.053384,2317.256064,2.541639,9145.629682
5199,2379.443163,2317.679245,2.244337,9143.513777
5219,2549.592869,2346.175471,5.503308,9001.032644
5239,2440.979391,2379.122830,-11.752491,8836.295851
5259,2349.617993,2399.185981,-1.777913,8735.980096
5279,2337.055109,2392.030187,-0.406333,8771.759067
5299,2282.753583,2371.221131,-1.756324,8875.804347
5319,2305.139005,2352.254791,3.078177,8970.636043
5339,2370.002714,2342.278354,3.275019,9020.518230
5359,2375.912928,2344.594848,-0.677617,9008.935761
5379,2333.416113,2349.016393,-2.448916,8986.828033
5399,2288.895843,2343.911475,-1.629076,9012.352623
5419,2296.302048,2332.438033,0.271006,9069.719836
5439,2365.466080,2327.606623,2.530835,9093.876885
5459,2403.658791,2335.724636,-0.460680,9053.286820
5479,2355.336764,2347.307245,-2.770460,8995.373774
5499,2319.066515,2350.815072,-2.400671,8977.834642
5519,2285.157716,2341.470550,-2.328214,9024.557249
5539,2297.091772,2329.129385,0.366176,9086.263074
5559,2379.835945,2326.490570,2.538863,9099.457152
5579,2385.694508,2334.643399,-2.395802,9058.693006
5599,2370.395022,2347.650379,-0.469438,8993.658105
5619,2332.371566,2352.055265,0.121096,8971.633673
5639,2324.921170,2349.038686,1.059178,8986.716571
5659,2267.450384,2336.627080,-2.500284,9048.774600
5679,2258.792387,2320.538956,0.577070,9129.215220
5699,2322.606652,2309.077269,3.228959,9186.523654
5719,2432.788459,2317.554088,4.925629,9144.139558
5739,2413.092649,2338.987862,-3.402350,9036.970690
5759,2337.662580,2355.491503,-2.760120,8954.452483
5779,2326.639800,2356.444052,0.490539,8949.689738
5799,2317.006973,2347.510837,-1.246364,8994.355817
5819,2297.528456,2337.257586,0.181128,9045.622072
5839,2335.506698,2330.980310,2.283573,9077.008450
5859,2414.851956,2336.286217,3.797265,9050.478915
5879,2384.886831,2348.700352,-3.778122,8988.408241
5899,2314.172110,2355.290246,-3.481459,8955.458768
5919,2288.944850,2347.303172,-0.513637,8995.394138
5939,2281.378841,2331.412221,-0.339198,9074.848897
5959,2293.948180,2318.188554,0.908049,9140.967228
5979,2324.889792,2312.531988,1.731712,9169.250059
5999,2378.114561,2318.272392,2.041624,9140.548042
6019,2366.811254,2329.590674,-1.540375,9083.956629
6039,2350.366451,2340.113472,-0.392709,9031.342640
6059,2324.908520,2342.079430,-1.825433,9021.512848
6079,2308.295138,2337.655601,-0.607913,9043.631994
6099,2324.995010,2331.958921,0.611078,9072.115396
6119,2352.789000,2330.771245,1.017031,9078.053777
6139,2325.715287,2331.639871,-1.884557,9073.710644
6159,2308.563811,2330.647910,-0.627603,9078.670451
6179,2280.619426,2322.753537,-1.022535,9118.142315
6199,2285.410525,2313.227476,1.069197,9165.772621
6219,2331.471134,2308.859233,2.579321,9187.613835
6239,2385.313511,2316.301463,1.076306,9150.402684
6259,2366.490137,2329.611024,-1.532971,9083.854879
6279,2348.984273,2340.627717,-1.129363,9028.771415
6299,2337.423665,2343.539402,-0.862826,9014.212991
6319,2329.789215,2341.877581,-0.686809,9022.522093
6339,2325.917658,2338.414307,0.170973,9039.838465
6359,2334.681445,2335.690015,0.737439,9053.459926
6379,2340.468917,2334.883010,0.604005,9057.494948
6399,2338.045565,2335.618107,-0.108643,9053.819464
6419,2325.124714,2335.232675,-0.579266,9055.746625
6439,2299.026164,2330.862873,-1.514589,9077.595637
6459,2294.281699,2323.404011,0.131839,9114.889946
6479,2318.864731,2317.482808,1.102103,9144.495962
6499,2361.950752,2319.537965,2.788457,9134.220174
6519,2395.463959,2331.076576,0.332426,9076.527121
6539,2362.159607,2343.553603,-2.112547,9014.141985
6559,2342.933178,2350.387522,-0.703529,8979.972390
6579,2314.297784,2347.071265,-1.047820,8996.553673
6599,2326.994036,2341.149886,0.464578,9026.160571
6619,2331.222194,2335.904920,0.154716,9052.385400
6639,2354.862802,2336.233444,0.865052,9050.742780
6659,2326.405913,2336.463411,-1.935170,9049.592946
6679,2286.561277,2332.124388,-1.457986,9071.288062
6699,2264.540455,2320.087071,0.049021,9131.474643
6719,2282.828366,2307.260950,1.164423,9195.605250
6739,2322.621629,2301.882665,1.784006,9222.496675
6759,2352.805573,2306.917865,0.319576,9197.320673
6779,2338.777076,2316.042506,-1.662550,9151.697471
6799,2330.682987,2323.229754,-0.707415,9115.761230
6819,2325.337774,2325.560828,-0.584178,9104.105861
